disclosure_id,institution_name,transaction_type,transaction_amount,transaction_date,reporting_region,ssn,email,created_at
6af1c033-67a6-4049-a9c4-d29ed98a2951,Maldonado and Sons,CASH,158685.73,2025-11-23,MW,133-63-7721,xjenkins@example.com,2026-02-25T19:12:53
5cd22926-60af-4a54-b6f1-bfa23ce9bb85,Jacobs and Sons,CARD,200718.22,2025-09-27,S,442-79-8058,cheryl51@example.net,2026-02-25T19:12:53
d65f51b7-cfbe-44e8-bc1d-818e3e9883ce,"Callahan, Jensen and Wilkins",ACH,39120.21,2025-05-01,S,396-18-1470,robert69@example.com,2026-02-25T19:12:53
0d879ad6-88db-4364-a7e8-d841226b08b0,Hayes Inc,CHECK,165801.4,2025-03-10,MW,872-52-1116,dwise@example.com,2026-02-25T19:12:53
2de1f196-f3ae-48e4-80c4-fcd301c2bef3,Morrison-Sharp,CHECK,225998.66,2026-02-06,S,890-92-7172,ufuller@example.com,2026-02-25T19:12:53
7db92d49-ef5a-4a2e-8daa-de34ec0e810e,Lane-Wells,ACH,27354.46,2025-09-10,S,772-90-3787,carlareeves@example.net,2026-02-25T19:12:53
0ced10b7-3b3b-4771-81e3-d4f49c69dbb8,"Horne, Bennett and Fritz",CHECK,240217.33,2026-02-14,MW,529-95-3986,mwells@example.org,2026-02-25T19:12:53
d14aab30-b12f-4563-9237-1e859fe5a8ad,"Aguilar, Davis and Casey",CHECK,116769.29,2025-06-15,W,521-99-0118,annetteortega@example.net,2026-02-25T19:12:53
fe9f94f1-ace0-4fcb-b2b3-968f1c695a8c,Gray Ltd,CARD,208770.2,2026-01-22,NE,121-05-2372,cowankathy@example.net,2026-02-25T19:12:53
ee130240-1d5e-4d3c-801b-2a263fa8b8be,"Delgado, Johnson and Mcdonald",ACH,65287.07,2025-10-18,NE,104-78-2636,lauraortiz@example.net,2026-02-25T19:12:53
3b83883b-8f39-4b35-a094-5ee984b4bec3,"Burns, Grant and Mendoza",CASH,202830.32,2025-10-07,MW,029-16-1731,michaelmelissa@example.net,2026-02-25T19:12:53
24a28804-2a23-4f99-9492-3ef78ec7a089,Miller LLC,WIRE,5544.26,2026-01-05,NE,509-08-9435,ahudson@example.org,2026-02-25T19:12:53
aa9461b8-f2a5-409c-8b3a-5c96da6b476f,Walker Group,CARD,14774.79,2025-10-19,NE,006-65-1228,jeffreyharris@example.com,2026-02-25T19:12:53
32694e44-9276-4b18-aa60-98c9b2ae8e99,Welch-Allen,CASH,45645.35,2025-11-10,W,739-07-1267,gonzalezphilip@example.org,2026-02-25T19:12:53
87d6cf15-c921-4a89-b086-145585ef9ef7,"Taylor, French and Sharp",ACH,52841.97,2025-03-30,NE,454-74-0886,sean08@example.net,2026-02-25T19:12:53
527d185d-d47a-4d9a-bf6c-ab12fe8ca859,"Turner, Taylor and Logan",CASH,181155.95,2025-05-16,S,421-92-0786,irodriguez@example.com,2026-02-25T19:12:53
9a3e38ec-c833-4c0f-a32f-ad4f1bb55dc3,Williams-Martinez,CHECK,246239.81,2025-03-19,S,749-84-3753,donnagarcia@example.com,2026-02-25T19:12:53
b539063b-25a9-4269-bb01-f8b989cdb4fd,Schmidt-Sullivan,WIRE,57815.4,2025-04-22,NE,011-07-6693,amanda80@example.org,2026-02-25T19:12:53
1cff5323-e4b7-4cd9-9061-85a6c3bdae9a,"Wells, Simmons and Castillo",CARD,225856.69,2025-07-15,NE,277-19-8745,edixon@example.org,2026-02-25T19:12:53
84879c07-11ce-48f7-aba0-cf8f1f58b774,Evans PLC,CASH,188400.97,2026-02-24,MW,752-92-8368,patricia68@example.com,2026-02-25T19:12:53
03adf5b2-cb14-416d-83b9-09d06f1826af,Watson-Miller,ACH,162492.75,2025-05-17,NE,530-29-9673,melissa89@example.com,2026-02-25T19:12:53
b5d1d191-b65c-4d92-bb2c-1bc692d93228,"Johnson, Schneider and Gonzalez",ACH,191941.42,2025-05-28,MW,134-51-5933,ecollins@example.com,2026-02-25T19:12:53
8779545c-d755-4180-ad1f-63c8aed3a952,"Andrews, Gallegos and Tyler",WIRE,21046.38,2025-09-10,MW,796-18-2451,zwilson@example.org,2026-02-25T19:12:53
63880764-cee1-4172-a72d-028e50e249a6,"Salazar, Adams and Gonzalez",ACH,116958.27,2026-01-10,S,212-65-1885,gmoore@example.com,2026-02-25T19:12:53
d6f42a10-c95a-487c-a53e-1f6d3471fb8b,Delacruz-Rodriguez,ACH,106461.17,2025-08-06,W,639-39-9706,lutzchristopher@example.net,2026-02-25T19:12:53
508457a5-3a9b-4713-94ce-ed9902d2538c,Mccall-Ortega,WIRE,162849.83,2025-03-23,NE,517-21-3314,kellymills@example.com,2026-02-25T19:12:53
e369704d-1c14-41fa-8a3d-5524bd69ba93,Cohen and Sons,CARD,84634.55,2025-08-08,S,639-61-6713,amy50@example.net,2026-02-25T19:12:53
a1fe6158-0a9d-4ec8-af66-ff38becf9e61,"Lopez, Fleming and Sanchez",ACH,181494.86,2025-06-08,MW,723-10-8193,icastillo@example.net,2026-02-25T19:12:53
a6423b1d-88f9-48a9-86ab-147d5e40d7dc,Santiago-Thomas,CARD,192839.66,2025-07-12,NE,139-44-1892,tdavid@example.com,2026-02-25T19:12:53
62404dd6-f37f-4543-b0d5-16cd5ed8122a,Young-Smith,ACH,190300.8,2025-10-31,MW,397-55-8568,jesse91@example.com,2026-02-25T19:12:53
7fc311af-4e40-4e29-86aa-15d96a1d932f,"Dougherty, Rivas and Carrillo",WIRE,90004.49,2025-11-23,S,097-74-9270,williamvaughan@example.net,2026-02-25T19:12:53
43883e84-5773-4a12-8fa9-dddf7a95ad72,"Bowman, Clarke and Evans",CHECK,133904.28,2025-08-01,NE,346-02-6579,anthonyeaton@example.com,2026-02-25T19:12:53
886f3ab8-2489-455e-9fce-3c616b651d2f,Owens-Martin,ACH,53653.74,2025-07-11,W,014-53-1902,laura07@example.com,2026-02-25T19:12:53
f4775f5a-a4d2-485a-8784-c7f08b804a99,"Rogers, Oconnor and Mejia",WIRE,208602.73,2026-02-18,W,024-56-0015,sandy61@example.com,2026-02-25T19:12:53
a7edbcd4-13ab-4221-a230-ee8c1d2fd735,Tapia-Osborne,CARD,136583.77,2025-04-04,NE,100-29-6698,janetkaiser@example.net,2026-02-25T19:12:53
0df4471f-1bfe-4a66-a0e3-6c0056e09ab1,Smith LLC,CHECK,218514.19,2025-08-13,S,790-12-6814,angel37@example.org,2026-02-25T19:12:53
f72924b8-3104-4022-bba3-5beb1145cb37,Evans-Holmes,CARD,135833.66,2025-12-24,W,581-03-7348,brendamatthews@example.org,2026-02-25T19:12:53
54e61b77-43fa-4d85-b732-580618b9496c,"Hughes, Torres and Reed",CASH,5912.01,2025-04-04,MW,628-72-4394,brent01@example.com,2026-02-25T19:12:53
794ee4b1-6163-47dd-8e90-c7d78472f0ed,"Johnson, Hernandez and Henson",CHECK,135447.45,2025-06-25,W,464-32-8377,samantha07@example.org,2026-02-25T19:12:53
dd6db9ae-46a1-4a75-a966-6f640935b31a,James-Contreras,CARD,123760.49,2025-10-16,NE,316-26-2391,ramseynicole@example.net,2026-02-25T19:12:53
62911bea-0a9e-4908-b385-303a3aa26a8f,Barnes Inc,CARD,216366.39,2025-11-08,W,624-40-9726,tony52@example.org,2026-02-25T19:12:53
0307cf99-8dbb-46fd-bfcb-5d2f69e6ab68,Combs and Sons,CARD,204824.35,2025-05-17,S,639-71-2630,alexandra12@example.com,2026-02-25T19:12:53
1d18ab9c-b52e-4a6b-81ed-3891cfa16e49,"Mason, Schmidt and Williams",CARD,206921.2,2025-11-25,W,822-69-5376,pallen@example.com,2026-02-25T19:12:53
bf755bc6-7aaa-4298-98dc-242bc6d343f1,"Holmes, Cruz and Cameron",WIRE,71472.44,2025-11-16,NE,526-59-9161,robin49@example.net,2026-02-25T19:12:53
9216bce7-18f5-46e1-a9ef-e9bf225e7628,Griffin-Bennett,WIRE,8599.35,2025-06-28,NE,475-82-7560,aaronjenkins@example.net,2026-02-25T19:12:53
80551fa5-ee8e-4f55-a096-cc86d4311350,Byrd LLC,CASH,135151.33,2025-04-30,NE,127-04-1939,perezbradley@example.com,2026-02-25T19:12:53
ac633671-4d7c-41cf-9908-2f3fc8d4beca,Lam LLC,CHECK,100474.65,2026-02-06,W,849-53-4034,mannjessica@example.net,2026-02-25T19:12:53
1c00b1e0-e30b-49a1-b824-8c97dc1b2baf,Taylor-Evans,CARD,134793.47,2025-07-15,MW,562-14-8979,tammy84@example.org,2026-02-25T19:12:53
41253264-6e59-4822-abee-d90cf02e3ffd,Lee Inc,CHECK,17199.97,2025-09-30,MW,465-03-7679,martineznicholas@example.net,2026-02-25T19:12:53
1de7da76-915b-44f2-8b92-6b3af59c686d,Cardenas-Hill,WIRE,63923.08,2025-09-13,NE,654-36-7378,mirandabrown@example.org,2026-02-25T19:12:53
9d4a185e-ba37-405b-96d2-33ab70d7969f,Wilson-Mahoney,ACH,103866.27,2025-02-26,S,878-44-0146,bryanperez@example.org,2026-02-25T19:12:53
fc6e1aab-ebde-4b92-b295-9be9988c6b87,Garza Ltd,CHECK,150016.2,2025-06-16,MW,569-64-6040,melanie76@example.com,2026-02-25T19:12:53
37b351dc-2307-4461-87a5-103842d7ef58,Harrison-Lee,CHECK,918.39,2025-07-01,S,372-80-2363,matthewwashington@example.org,2026-02-25T19:12:53
df15800e-1f98-49e2-af46-7a90e8e2d126,"Stephens, Walker and Robinson",CARD,58836.93,2025-10-16,S,445-16-7570,youngrichard@example.net,2026-02-25T19:12:53
2d2a1c8b-3f7c-48de-9864-e202648e455a,Peters Ltd,WIRE,176804.44,2025-04-01,W,544-96-9298,jpeterson@example.net,2026-02-25T19:12:53
612e6b1e-f5ed-4cd5-bd6a-61cfce8dc89e,"Williams, Charles and Russell",CARD,182283.7,2025-10-28,W,101-33-3110,scombs@example.net,2026-02-25T19:12:53
98a55b90-eb28-4fee-86e1-57e08b6e57c5,Anderson and Sons,CHECK,6096.5,2025-09-20,W,311-76-0910,cassandra00@example.net,2026-02-25T19:12:53
6224a34c-1241-47b8-b7a3-8746d6c42ffd,"Buchanan, Wilson and Singh",WIRE,81435.24,2025-04-11,NE,392-09-9404,woodcharles@example.org,2026-02-25T19:12:53
23c07788-1a26-4e40-b38d-52945542430c,White and Sons,CARD,224143.16,2025-12-04,S,500-78-1604,ujackson@example.net,2026-02-25T19:12:53
9a6e9e7c-db1e-4b41-9838-5b7b7a5b2db1,Contreras-Molina,WIRE,13909.65,2025-05-10,W,048-18-7494,ndelgado@example.com,2026-02-25T19:12:53
9721b6f0-1eb8-42de-9593-9cbc71e6470c,"Gray, Fritz and Jones",ACH,218844.73,2025-02-25,S,239-08-2840,gkhan@example.net,2026-02-25T19:12:53
5676c3e8-068a-4ae7-8de0-79e63fc7bd34,"Hood, Smith and Perez",CHECK,39743.07,2025-11-15,S,825-53-2517,sweeneywendy@example.com,2026-02-25T19:12:53
ab94f70c-e4b4-456d-aa00-1a441c49c4ee,Rodriguez Inc,CARD,184416.91,2025-04-08,NE,682-15-4082,tdiaz@example.org,2026-02-25T19:12:53
b49bce3c-4cd3-475d-ab35-23ab7778f76b,Villa PLC,CARD,123677.01,2025-07-05,NE,738-65-9552,maldonadomeagan@example.net,2026-02-25T19:12:53
0783fe67-f22e-4048-b977-25ca1246cdeb,"Davis, Barber and Mclaughlin",CASH,21383.77,2025-04-29,S,798-43-1185,thorntoncrystal@example.org,2026-02-25T19:12:53
d1c08e1d-8342-4c33-a1ba-e19295ad627e,"Barton, Chung and Dennis",CARD,114905.88,2025-08-24,S,480-46-9828,vwalker@example.org,2026-02-25T19:12:53
48ff2df0-7db1-4f10-9d06-3c33664c3e5e,Deleon-Bryant,WIRE,115666.14,2025-05-21,S,251-74-5329,johnstondavid@example.com,2026-02-25T19:12:53
2943548e-e556-4ccf-b748-cdf72b86d79f,Medina-Taylor,ACH,148159.64,2025-03-10,MW,417-15-8188,kevinthomas@example.com,2026-02-25T19:12:53
ff56fc41-9960-4847-9f53-125cf24677a5,"Ward, Brown and Nichols",CASH,89891.46,2025-03-25,MW,707-23-3881,fhodge@example.org,2026-02-25T19:12:53
de2abe87-ef39-4162-afa0-8bd6cefd416e,Drake-Roberts,CHECK,87253.7,2025-07-28,MW,061-81-1847,thomasmartinez@example.org,2026-02-25T19:12:53
c0af280c-a55a-4333-9547-d2acf078633e,"Haynes, Price and Thompson",WIRE,248334.78,2026-01-21,NE,885-51-9373,wlopez@example.org,2026-02-25T19:12:53
d96da848-fd21-44c0-a874-8fe620f17fec,Black-Bell,CASH,224952.17,2025-12-17,S,730-14-5737,amy41@example.com,2026-02-25T19:12:53
08b68318-666f-4248-bd4c-ac2033637b6f,Neal Group,CARD,2554.06,2025-10-09,NE,109-47-4809,jacobweaver@example.com,2026-02-25T19:12:53
5600152f-b9c6-43f8-875d-e2f3e30ce1c8,"Murphy, Love and Pratt",CASH,21181.82,2025-10-26,NE,858-62-6266,sarahharris@example.com,2026-02-25T19:12:53
36025bb2-28f1-4112-9576-17a551a31964,Cordova and Sons,WIRE,179516.06,2026-02-07,S,803-13-3636,daverojas@example.org,2026-02-25T19:12:53
5f1328b6-6cce-45d2-814e-2d0dc800657c,Gamble-Berg,CARD,25837.33,2025-10-22,W,407-61-2663,kelleywanda@example.org,2026-02-25T19:12:53
c6162f26-c8d7-4730-bda3-1445b46bebaf,Boyle-Green,CARD,221780.04,2025-05-15,S,436-52-2351,steven55@example.com,2026-02-25T19:12:53
17055691-7d95-470c-88c7-975b4499df5c,Jennings-Alvarado,CARD,81036.22,2026-01-26,S,819-17-5351,josemoran@example.com,2026-02-25T19:12:53
cb3675f5-d63f-45a5-b6a6-679d4fb71e66,"Brooks, James and Savage",CHECK,228022.33,2025-07-05,MW,096-38-2335,terri41@example.com,2026-02-25T19:12:53
1dc6bce7-86ff-4a0e-952e-3b7c4591ee85,Pruitt Ltd,CARD,22410.69,2025-06-04,MW,442-23-2462,anthony08@example.net,2026-02-25T19:12:53
a31f5d65-4e52-453f-b0bf-b74a0a1268e6,Snyder-James,ACH,138180.59,2025-12-14,W,881-42-8049,tammiethomas@example.net,2026-02-25T19:12:53
9337e26f-b976-4eeb-8efc-194f50dac7e9,Hernandez and Sons,CARD,69823.32,2025-06-19,NE,170-74-5750,porterbriana@example.com,2026-02-25T19:12:53
1d2f6b4e-bc70-4147-a723-b79dc6a111cd,Smith PLC,CHECK,172517.55,2025-08-04,S,181-70-2852,smithcheyenne@example.com,2026-02-25T19:12:53
75534c0d-7702-4cd1-937a-be9629e8bc57,Bishop-Burgess,ACH,156289.9,2025-10-08,S,471-76-5909,michaelanderson@example.net,2026-02-25T19:12:53
e17ee402-58e6-4959-9537-251208907f4d,"Allen, Lucas and Johnson",CHECK,26703.83,2025-05-01,S,733-21-1684,brandon93@example.net,2026-02-25T19:12:53
481fbd51-ae08-4551-ab66-9a86ad55e728,"Jennings, Garcia and Walker",CASH,2849.8,2025-09-12,NE,718-68-2513,bethpeterson@example.org,2026-02-25T19:12:53
84f48a19-47b8-4ee3-aec8-fe3c010d3a13,Moody Inc,CARD,120038.57,2025-04-30,MW,177-39-4058,mstewart@example.com,2026-02-25T19:12:53
bb836e60-0d5c-4b3e-a844-3bf5a54d2c47,"Bass, Smith and Combs",CARD,235273.57,2025-04-11,S,207-79-1401,chambersheidi@example.com,2026-02-25T19:12:53
af1cea56-cc1d-4cbf-b164-3c0d7c49a5f1,Baxter-Wood,CHECK,153501.91,2025-08-30,NE,311-91-8245,marycervantes@example.com,2026-02-25T19:12:53
0fbbecc7-9d42-42f9-93c0-6a57018a8fe2,"Deleon, Campbell and Hall",CHECK,172279.37,2025-11-15,NE,805-44-9958,qelliott@example.net,2026-02-25T19:12:53
a334c79f-2f99-48d4-8944-d60ec1453bad,Fisher-Lozano,CASH,2647.49,2025-08-06,MW,420-31-3265,edwardlambert@example.com,2026-02-25T19:12:53
25f6946b-fb68-4816-ac53-6a9868bdd6fd,"Cardenas, Francis and Allen",CASH,144161.35,2025-05-08,MW,512-48-1769,tdominguez@example.org,2026-02-25T19:12:53
33733b82-4ffe-42a0-83ff-eee341d323d9,Love-Hudson,CHECK,2123.62,2025-09-02,NE,464-47-3110,carolgonzalez@example.com,2026-02-25T19:12:53
9ec7a014-06d3-423e-a51b-a31f1630684b,Hill-Rodgers,CHECK,182128.71,2025-05-31,NE,107-85-9618,kimwhite@example.org,2026-02-25T19:12:53
2a338bf2-720b-4014-91f7-654c54f87611,Franklin and Sons,WIRE,158188.66,2026-01-02,NE,694-65-6641,smckinney@example.org,2026-02-25T19:12:53
09962908-a7e9-44ca-8efd-845974833cb8,Austin-Malone,CHECK,5892.98,2025-11-15,MW,312-93-9325,hbrooks@example.org,2026-02-25T19:12:53
376a843e-7046-43c8-8f2c-04222f0a12ca,Mitchell-Leonard,CASH,45861.34,2025-12-05,MW,165-45-4004,rachelhill@example.net,2026-02-25T19:12:53
b4315cfe-a2ec-4e06-9d20-1b918efac49a,Martin Inc,CHECK,226074.37,2025-03-28,MW,830-28-0440,joseph41@example.com,2026-02-25T19:12:53
1788f5e3-85e6-41ea-aa52-d783e145e032,Davis-Johnson,CARD,175384.16,2025-06-25,S,071-95-7623,longdevin@example.com,2026-02-25T19:12:53
f62bd59a-071a-4c1a-8473-46d4a0f15f3b,Bradford-Whitehead,CARD,108934.55,2025-04-26,W,644-90-3837,daniel48@example.com,2026-02-25T19:12:53
65e0b5f2-2866-469c-8f4c-eceffbdca5a6,"Pollard, Allen and Gillespie",CARD,38352.55,2025-12-10,NE,688-40-3797,utaylor@example.com,2026-02-25T19:12:53
842b1797-ba21-4da3-a763-128bcfe542de,Rodriguez-Baxter,WIRE,83679.18,2025-08-10,W,195-64-2597,jonesmelanie@example.org,2026-02-25T19:12:53
cf049ab5-2895-42b1-a37f-14c8335cd7cf,Soto-Martinez,CHECK,2116.7,2025-04-03,S,054-48-1422,maxfrazier@example.com,2026-02-25T19:12:53
51d78d2d-18ad-4e70-b378-e1dac695d9e8,Bradley PLC,CHECK,131902.95,2025-03-05,W,823-62-8248,stephanie52@example.com,2026-02-25T19:12:53
6d15b14a-76d7-4a49-b41d-db0b6da73316,Allen Inc,ACH,223841.74,2025-10-28,S,880-82-3690,angel26@example.net,2026-02-25T19:12:53
3a0a8ac5-afd5-4877-af1f-3af4764c3473,"King, Mckinney and Armstrong",CASH,234515.65,2025-12-07,NE,208-77-3625,scottreyes@example.net,2026-02-25T19:12:53
2c702942-c25a-4777-9ed4-7c179aefbae4,Mckinney Ltd,CHECK,159630.8,2025-07-15,MW,588-94-1521,christensendaniel@example.net,2026-02-25T19:12:53
92b4e17d-53a7-4316-b879-a6be36c89a62,Huffman and Sons,CASH,77668.07,2025-11-25,NE,893-66-5263,kennedyjoseph@example.com,2026-02-25T19:12:53
d41d8c1b-7e5e-40cf-9b9f-c48a71d8477b,Spears-Adams,CARD,117739.67,2025-07-31,MW,304-75-9919,philipellis@example.org,2026-02-25T19:12:53
68aec488-4264-4814-9966-253f53d19a6e,Simpson-Zimmerman,CHECK,26361.09,2025-12-30,NE,667-09-0427,greencharles@example.net,2026-02-25T19:12:53
ea4a2294-4f2c-42fc-8e76-e31827880e96,"Lucas, Mendoza and Carroll",CASH,51712.75,2026-01-19,MW,687-26-5548,kelleymichael@example.com,2026-02-25T19:12:53
7e89b937-2a14-4b0f-8781-aac2ae8652c2,Tucker-Franklin,ACH,36167.01,2025-10-16,MW,780-41-9539,dmason@example.org,2026-02-25T19:12:53
5eab1b8a-9925-4771-8506-4c02c2ce272d,Simpson-Jackson,CHECK,71697.2,2026-01-28,NE,014-15-0328,daltonnicholas@example.org,2026-02-25T19:12:53
0c03d1fe-d963-404a-978b-c126014fcf04,"Williams, Johnson and Bell",CARD,163596.07,2025-10-17,W,010-55-2324,robinmay@example.com,2026-02-25T19:12:53
955e18d5-5f94-4731-9158-5451fb936bcc,Dorsey-Ramirez,CHECK,134948.06,2026-02-08,S,027-02-8513,cwilliams@example.net,2026-02-25T19:12:53
666f9ec4-054b-40a8-a995-99061def15ed,"Griffin, Wolfe and Howard",ACH,186265.55,2025-04-16,S,512-42-6395,hdaniel@example.org,2026-02-25T19:12:53
36121d42-51c0-4649-96a4-671596c1fb16,"Berry, Perkins and Graham",CHECK,151412.0,2026-02-07,S,741-46-9665,paula20@example.com,2026-02-25T19:12:53
10bcd8c2-7060-457d-89ea-f51ba9a45199,Gardner-Mclean,WIRE,166142.17,2025-12-31,W,093-99-9731,zacharyboyer@example.net,2026-02-25T19:12:53
ac12eefd-d3ea-459c-8aad-9d241fb2940a,"Gordon, Williams and Cardenas",ACH,165571.65,2025-12-23,W,097-92-9387,james44@example.com,2026-02-25T19:12:53
70b58d26-73bd-4a41-b85b-eb43a3f09386,"Parker, Garcia and Peck",CHECK,240625.65,2026-02-06,S,871-81-7314,tylerheather@example.net,2026-02-25T19:12:53
e0cfd606-3f27-4c80-91aa-b2d73fa55334,"Walker, Brown and Jones",ACH,122696.65,2025-09-30,MW,220-72-5355,thomasconnie@example.org,2026-02-25T19:12:53
7140a8d4-6d85-439a-838b-8843d4a43952,Reynolds-Johnson,CASH,177786.21,2025-12-09,W,628-07-5007,griffinkelly@example.net,2026-02-25T19:12:53
5558f2c6-82c9-4db6-a43b-35deaeaaccc8,Wang Inc,CHECK,100616.12,2025-04-10,S,548-43-7843,zcallahan@example.org,2026-02-25T19:12:53
1da7cba5-0dd2-4a71-8994-03f038f0320e,"Lopez, Boyd and Marsh",CHECK,203904.62,2025-05-06,W,036-46-3658,davislatoya@example.com,2026-02-25T19:12:53
81ed5352-081c-4fb6-9746-c8439e1c5b56,"Hodge, Thompson and Montoya",WIRE,137100.32,2025-09-03,W,879-30-7356,kevinshelton@example.org,2026-02-25T19:12:53
2c2f65b5-4ebd-4b0f-8009-6cca1039a3da,Schmidt-Oliver,CASH,71710.17,2026-01-12,S,893-92-8464,nhowell@example.net,2026-02-25T19:12:53
16c52160-6b1d-493b-9ef1-4a64b0531a05,"Hutchinson, Mcdonald and Carpenter",CASH,89383.57,2025-06-18,S,613-20-6869,romerojamie@example.net,2026-02-25T19:12:53
fe7a6230-3e54-4a89-9922-debae4857345,Koch PLC,CARD,19909.83,2025-04-16,NE,548-97-1034,judy14@example.org,2026-02-25T19:12:53
97deb02a-c316-4117-b825-44f6996a592f,"Brock, Atkinson and Mccoy",CASH,102534.55,2025-05-14,W,741-13-4765,robertreynolds@example.net,2026-02-25T19:12:53
4e53994e-2d7b-4943-abef-f44c3ee7052c,Dunn-Hopkins,CHECK,82795.43,2025-08-21,W,681-70-4681,samantha48@example.net,2026-02-25T19:12:53
c2796aa7-1773-4ea3-b841-17d400d7552a,Clark LLC,CHECK,163399.66,2025-06-30,MW,875-52-0496,vrobinson@example.com,2026-02-25T19:12:53
1c685b42-5b33-4446-95a6-4ce56da414e1,Boyer-Myers,CASH,97220.95,2026-02-10,S,285-07-9396,edward78@example.com,2026-02-25T19:12:53
56d3ffae-d28d-44fd-b898-4c5bbee4953c,"Davidson, Smith and Fernandez",CASH,178615.76,2025-10-10,W,009-54-7270,vincentwilliams@example.net,2026-02-25T19:12:53
431fd9b0-6cd1-4758-ad2b-ad75cf6c43d4,Aguilar-Boyer,CHECK,213196.3,2025-12-22,W,473-34-5289,michael47@example.com,2026-02-25T19:12:53
4d4784cc-9226-49e3-929d-9fb8d4002d29,Campbell-Clark,WIRE,224931.25,2025-07-26,NE,498-01-4842,john82@example.org,2026-02-25T19:12:53
3fb546c3-2623-4ec1-b62c-daafd7024097,Morgan-Davis,CHECK,72044.53,2025-05-29,MW,594-92-3367,william01@example.org,2026-02-25T19:12:53
c431b351-4192-49f9-9c9a-cb0cca1260e1,Bennett Inc,CHECK,37689.16,2026-02-11,NE,774-79-8579,brandonjackson@example.net,2026-02-25T19:12:53
59415211-e929-430e-8539-617857743074,Webb-Whitaker,ACH,233856.27,2025-10-19,W,463-52-1826,daisy60@example.net,2026-02-25T19:12:53
66dec475-10db-4928-94e8-32a67fbaa8f9,Bradley-Diaz,CHECK,220261.0,2025-05-05,W,193-65-7086,marc55@example.net,2026-02-25T19:12:53
eacb4c01-bc46-4604-a6f8-62b2d9ba45f4,Wright-Lindsey,ACH,133782.66,2025-11-11,W,512-63-2686,romerodaniel@example.org,2026-02-25T19:12:53
4546017f-7e08-4fe4-9791-181f95c8e47d,Johnson-Russell,CASH,173486.72,2025-07-16,NE,052-24-8398,sanchezangela@example.com,2026-02-25T19:12:53
b1ece60f-9456-4f10-8545-8c5c6bcedf7d,Mercado Ltd,CHECK,123519.2,2025-07-25,W,491-32-2559,ashley96@example.com,2026-02-25T19:12:53
3f070fed-a978-4493-a8a4-d8be547730e3,"Patterson, Mitchell and Ballard",CASH,44213.07,2025-10-21,W,519-25-5730,nicholas57@example.com,2026-02-25T19:12:53
bc0a0cf5-edd1-4077-804e-07da548d54f9,Gentry Ltd,CARD,76312.6,2025-04-08,NE,733-75-1792,dennisburke@example.org,2026-02-25T19:12:53
bf897a9f-045f-4ad5-97dd-db8e14598db2,Roberts-Sandoval,CHECK,126369.73,2025-07-14,S,275-36-9316,victoria72@example.org,2026-02-25T19:12:53
8fcbd67b-c8d3-4fbc-b89e-5374c18cc133,"Murray, Hardy and White",WIRE,219923.31,2025-07-28,MW,708-88-3243,tanya68@example.com,2026-02-25T19:12:53
e1eb79b0-0c2b-41d7-ae8b-7e15a9a7cea4,"Allen, Edwards and Pittman",CASH,125304.53,2025-11-11,W,108-12-6254,smithbrad@example.net,2026-02-25T19:12:53
27cb57e7-66ee-4a61-a300-75d2d81d49e0,"White, Lawrence and Gordon",WIRE,57900.52,2025-07-27,S,852-05-9828,pjohnson@example.net,2026-02-25T19:12:53
716b5671-e44d-42d2-8ea2-e0c6ab3a498d,Harris Ltd,CHECK,187734.06,2025-06-22,W,795-87-6808,antonio78@example.com,2026-02-25T19:12:53
88833356-3222-4e52-a14b-5b2d78a9f5ed,Butler and Sons,CARD,51002.69,2025-12-26,NE,485-74-9946,kturner@example.org,2026-02-25T19:12:53
f89491e4-903f-4c52-ae5a-618a8304c86c,Macdonald-Johnson,ACH,132547.23,2025-12-21,W,409-56-0042,rebecca28@example.net,2026-02-25T19:12:53
7bc81233-13af-4c5c-8254-ac8583464b25,Coleman-Carrillo,CHECK,123669.98,2025-11-29,W,479-94-5663,ggallegos@example.org,2026-02-25T19:12:53
26b8d48d-38be-4305-8d11-382b7e77b9a1,Brown Group,CARD,28362.05,2025-07-15,MW,570-11-8014,jamessmith@example.com,2026-02-25T19:12:53
3d48bd76-0588-4240-800a-52083f159b61,Kramer Group,CASH,184773.81,2025-07-02,NE,118-53-0487,kpeters@example.com,2026-02-25T19:12:53
ec34ad55-3d29-4bbc-a2a5-9944b67756a2,Wheeler-Miller,WIRE,121775.17,2025-06-01,NE,338-02-4083,erinclark@example.com,2026-02-25T19:12:53
f4eafb0b-2b1d-448b-940f-198ca73949b0,Lopez-Kelly,WIRE,136357.1,2025-05-23,W,173-24-0550,zrobinson@example.org,2026-02-25T19:12:53
c4b74522-a050-4134-ac16-8edf6853ebe5,Sanchez-Rubio,CARD,143796.21,2025-10-02,S,598-50-0230,olivia73@example.org,2026-02-25T19:12:53
ec327a4b-8802-4578-9cb1-0cabdf39c288,Allen LLC,CARD,48495.6,2025-04-19,MW,362-80-6077,langbryan@example.net,2026-02-25T19:12:53
743cc9c4-20a0-4b58-ab2d-36ad6b963bf7,Perkins-Case,CASH,81520.67,2025-12-31,NE,066-57-0387,victoria67@example.org,2026-02-25T19:12:53
ce82477b-9cae-4df9-b99e-12e3cf01341b,Terry Ltd,CARD,125093.17,2025-06-28,NE,227-63-7564,vcrawford@example.net,2026-02-25T19:12:53
